idSite,SiteName,DateTime,Observed
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:30:00,3.67
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:40:00,3.531
12b_MARGATE_PILE,Margate Pile,2015-01-03 12:50:00,3.412
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:00:00,3.272
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:10:00,3.145
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:20:00,3.002
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:30:00,2.851
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:40:00,2.735
12b_MARGATE_PILE,Margate Pile,2015-01-03 13:50:00,2.594
12b_MARGATE_PILE,Margate Pile,2015-01-03 14:00:00,2.495
12b_MARGATE_PILE,Margate Pile,2015-01-03 14:10:00,2.348
12b_MARGATE_PILE,Margate Pile,2015-01-03 14:20:00,2.208
